"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"grafo";"A seguradora pode exigir exame genético para contratar seguro de vida?";"O Art. 7º, II, ""g"" permite dados sensíveis para ""prevenção de fraude"", mas teste genético é excessivo e pode configurar discriminação genética.";"{'resposta': 'Não. A exigência de exame genético para contratação de seguro de vida é vedada, pois dados genéticos são considerados sensíveis (Art. 5º, II, LGPD) e seu tratamento só é permitido com consentimento específico e destacado do titular, para finalidades determinadas (Art. 11, I, LGPD). Não há base legal que autorize a seguradora a exigir tal exame como condição para contratação, pois isso viola o princípio da não discriminação e a proteção da intimidade. O tratamento de dados sensíveis sem consentimento só é permitido em hipóteses taxativas, como proteção da vida, tutela da saúde ou obrigação legal, o que não se aplica à mera avaliação de risco para seguro.', 'chunks': ['e9106279', 'b47f4387'], 'trecho_chave': 'dados sobre... genético... vinculados a pessoa natural (Art. 5º, II). Tratamento de dados pessoais sensíveis com consentimento específico e destacado do titular ou responsável legal, para finalidades específicas (Art. 11, I).', 'percentual': ['60', '40']}";"0.83";"0.70";"0.00";"0.46";"1.00";"1.00";"maritaca"
"grafo";"O supermercado pode me filmar enquanto faço compras?";"Sim, com base no legítimo interesse (segurança patrimonial, art. 7º, IX). Mas deve informar sobre as câmeras (transparência, art. 6º, VI) e não pode usar as imagens para fins diferentes, como análise de comportamento de consumo sem consentimento.";"{'resposta': ""Sim, o supermercado pode filmar clientes em áreas comuns para fins de segurança patrimonial, pois o tratamento de dados por videomonitoramento é permitido com base no legítimo interesse do controlador, desde que respeitados os princípios da finalidade, necessidade e transparência previstos na LGPD. O titular tem direito de acesso e revisão dos dados, e o uso das imagens deve ser restrito à finalidade declarada, sem discriminação ou excesso. Trecho-chave: 'o controlador pode tratar dados pessoais com base em legítimo interesse para fins de apoio e promoção de suas próprias atividades, desde que observadas as condições do Art. 10 da LGPD' (105471be)."", 'chunks': ['105471be', '9c7da499'], 'trecho_chave': 'o controlador pode tratar dados pessoais com base em legítimo interesse para fins de apoio e promoção de suas próprias atividades, desde que observadas as condições do Art. 10 da LGPD', 'percentual': ['60', '40']}";"0.86";"0.88";"0.54";"0.69";"1.00";"1.00";"maritaca"
"grafo";"Posso solicitar que fotos de meus filhos sejam removidas do site da escola?";"Sim, como responsável legal (Art. 14). Mas se foi autorizado no início do ano e agora revogou? A escola pode argumentar que já publicou e remoção é ""onerosa""?";"{'resposta': 'Sim, você pode solicitar a remoção das fotos de seus filhos do site da escola, pois, como responsável legal, é titular dos dados das crianças. O art. 18, VI, da LGPD assegura o direito de solicitar a eliminação de dados pessoais tratados com base em consentimento, sem custo, desde que não haja obrigação legal de mantê-los. O controlador (escola) deve atender ao pedido, salvo exceções do art. 16 da LGPD. O requerimento deve ser feito formalmente, identificando as imagens a serem removidas.', 'resposta_completa': 'Você, como responsável legal, tem o direito de solicitar a remoção das fotos de seus filhos menores do site da escola, com fundamento no art. 18, VI, da LGPD, que garante ao titular o direito de solicitar a eliminação de dados pessoais tratados com base em consentimento. O pedido deve ser feito formalmente à escola (controladora dos dados), sem custo, e deve indicar as imagens a serem removidas. A escola só poderá negar o pedido se houver obrigação legal de manter os dados (art. 16 da LGPD), como em casos de cumprimento de obrigação legal ou regulatória. O tratamento de dados de crianças deve sempre observar o melhor interesse delas (art. 14 da LGPD).', 'chunks': ['f9e4ad69', '49389041'], 'trecho_chave': 'O titular tem direito à eliminação dos dados pessoais tratados com o consentimento do titular, quando requisitado, exceto nas hipóteses do art. 16 da LGPD (Art. 18, VI).', 'percentual': ['70', '30']}";"0.82";"0.51";"0.54";"0.48";"1.00";"1.00";"maritaca"
"grafo";"A câmera do meu condomínio que fica na entrada pode ser acessada por qualquer morador?";"Não. O acesso às imagens deve ser restrito (princípio da necessidade) e controlado pelo responsável pelo tratamento (síndico/administradora). Disponibilizar imagens livremente a todos viola o princípio da segurança (art. 6º, VII).";"{'resposta': 'O acesso às imagens das câmeras de entrada do condomínio não pode ser livre a qualquer morador, pois a LGPD exige que o tratamento de dados pessoais seja limitado ao mínimo necessário e com finalidade específica (Art. 6º, III). O acesso deve ser restrito ao controlador (condomínio/administradora) ou a quem este autorizar formalmente, mediante solicitação justificada e registro, respeitando o princípio da segurança e prevenção (Art. 6º, VII e VIII). O morador pode solicitar acesso, mas a concessão depende de análise do controlador, que deve garantir anonimização sempre que possível e documentar a operação.', 'chunks': ['9c7da499', '3d4c7895'], 'trecho_chave': 'O tratamento deve ser limitado ao mínimo necessário para a realização das finalidades, abrangendo apenas dados pertinentes, proporcionais e não excessivos (Art. 6º, III - Necessidade)', 'percentual': ['60', '40']}";"0.68";"0.58";"0.54";"0.74";"1.00";"1.00";"maritaca"
"grafo";"Estabelecimento comercial pode usar reconhecimento facial para identificar clientes suspeitos?";"Muito arriscado. Reconhecimento facial para perfil comportamental é dado sensível. Classificar clientes como ""suspeitos"" pode configurar tratamento discriminatório (art. 6º, IX). A ViaQuatro foi condenada em 2021 por uso de reconhecimento facial sem consentimento.";"{'resposta': 'Sim, é possível utilizar reconhecimento facial para identificar clientes suspeitos em estabelecimentos comerciais, desde que haja base legal adequada, como legítimo interesse (Art. 7º, IX, LGPD) ou consentimento do titular (Art. 7º, I), e que sejam observados os princípios de finalidade, necessidade, transparência e segurança. O tratamento de dados biométricos é considerado sensível (Art. 5º, II), exigindo medidas adicionais de proteção, documentação e possibilidade de revisão humana das decisões automatizadas (Art. 20).', 'chunks': ['a57ec09b', 'e9106279', 'd864f83b'], 'trecho_chave': 'O tratamento de dados pessoais sensíveis somente poderá ocorrer nas hipóteses taxativas do Art. 11 da LGPD', 'percentual': ['40', '30', '30']}";"0.86";"0.74";"0.46";"0.57";"1.00";"0.50";"maritaca"
"grafo";"Meu vizinho pode instalar câmera que filma minha entrada?";"O Art. 20 do CC veda invasão de privacidade. Mas se a câmera tem ""campo de visão inevitável""? O STJ tem decidido que áreas externas têm ""expectativa de privacidade reduzida"".";"{'resposta': 'A instalação de câmera por vizinho direcionada à entrada privada de outra unidade é vedada sem consentimento do titular, pois viola o direito à privacidade e à proteção de dados pessoais, conforme os princípios da finalidade, necessidade e não discriminação previstos no Art. 6º da LGPD. O tratamento de dados pessoais (imagens) só é permitido com base legal adequada, como consentimento (Art. 7º, I) ou legítimo interesse, desde que não prevaleçam direitos fundamentais do titular (Art. 7º, IX). A gravação de áreas privadas sem anuência configura tratamento irregular e pode gerar responsabilidade civil.', 'chunks': [], 'trecho_chave': 'O tratamento de dados pessoais deve observar os princípios de finalidade, adequação, necessidade, livre acesso, qualidade dos dados, transparência, segurança, prevenção, não discriminação e responsabilização (Art. 6º LGPD).', 'percentual': []}";"0.75";"0.82";"0.54";"0.57";"1.00";"1.00";"maritaca"
"grafo";"O condomínio pode instalar câmeras na garagem sem avisar?";"Não, o Art. 7º, IX exige transparência. Deve haver placas informativas. Mas ""aviso prévio"" ou ""aviso contemporâneo""? A lei não estabelece prazo.";"{'resposta': 'Não. A instalação de câmeras em áreas comuns de condomínio, como a garagem, configura tratamento de dados pessoais e exige transparência e comunicação aos titulares, conforme a LGPD. O controlador (condomínio/síndico) deve informar a finalidade, forma e duração do tratamento, além de garantir o livre acesso e demais direitos do titular (Art. 6º, IV e V; Art. 18, LGPD). A ausência de aviso prévio viola o princípio da transparência e pode ser considerada irregular, ainda que o objetivo seja a segurança.', 'resposta_completa': 'A instalação de câmeras de segurança em áreas comuns de condomínio, como a garagem, é considerada tratamento de dados pessoais, pois capta imagens de pessoas identificáveis. Nos termos da Lei Geral de Proteção de Dados (LGPD), o condomínio, na qualidade de controlador, tem o dever de informar aos titulares sobre a existência do tratamento, sua finalidade, forma, duração e demais detalhes relevantes (Art. 6º, IV e V; Art. 18). A ausência de comunicação prévia viola o princípio da transparência e o direito de livre acesso do titular aos seus dados. Embora a segurança seja uma finalidade legítima, a instalação sem aviso prévio é irregular e pode ensejar questionamentos jurídicos, inclusive por parte da ANPD ou dos próprios condôminos. O ideal é que o síndico ou administração realize assembleia, obtenha consentimento ou fundamente o tratamento em outra base legal (como legítimo interesse), sempre garantindo transparência e direitos dos titulares.', 'chunks': ['9c7da499', 'ffc54078'], 'trecho_chave': 'garantir ao titular consulta facilitada e gratuita sobre forma, duração e integralidade de seus dados pessoais (Art. 6º, IV - Livre Acesso)', 'percentual': ['60', '40']}";"0.82";"0.80";"0.54";"0.48";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir cópia de gravação onde apareço em área comum do condomínio?";"Sim, é seu direito de acesso (Art. 18). Mas se aparecem outros moradores? O condomínio pode negar por proteger privacidade de terceiros.";"{'resposta': 'Sim, você pode exigir cópia de gravação em que aparece, pois a LGPD garante ao titular o direito de acesso aos seus dados pessoais tratados, inclusive imagens de vídeo vigilância em áreas comuns, mediante requisição formal ao controlador. O controlador deve fornecer acesso imediato ou em até 15 dias, salvo custos operacionais justificáveis. A obrigação está prevista nos arts. 18, II e 19 da LGPD, que asseguram consulta facilitada e gratuita sobre dados pessoais, incluindo imagens, desde que o tratamento seja realizado no território nacional.', 'resposta_completa': 'O titular de dados pessoais tem direito de solicitar ao controlador cópia de gravação em que aparece, pois a LGPD (Lei 13.709/2018) assegura o direito de acesso aos dados pessoais tratados, inclusive imagens captadas por câmeras de vigilância em áreas comuns de condomínio. O art. 18, II, da LGPD prevê que o titular pode solicitar acesso aos seus dados, e o art. 19, I, determina que o controlador deve fornecer confirmação de existência ou acesso imediato, ou em até 15 dias, em formato simplificado. O acesso é gratuito, salvo custos operacionais justificáveis. O condomínio, como controlador, deve cumprir a solicitação, observando os princípios de finalidade, necessidade e transparência, e garantindo a proteção da privacidade de terceiros eventualmente presentes na gravação.', 'chunks': ['f9e4ad69', '7b6b9e10'], 'trecho_chave': 'O controlador deve fornecer ao titular, no prazo de até 15 dias da data do requerimento, declaração clara e completa indicando a origem dos dados, a inexistência de registro, os critérios utilizados e a finalidade do tratamento', 'percentual': ['60', '40']}";"0.73";"0.61";"0.54";"0.62";"1.00";"1.00";"maritaca"
"grafo";"Meu empregador pode monitorar meu celular corporativo, incluindo WhatsApp?";"Ambíguo. Dispositivo corporativo pode ser monitorado para fins de segurança e cumprimento de políticas internas, desde que o funcionário seja previamente informado. O WhatsApp tem criptografia ponta-a-ponta, o que torna o monitoramento de conteúdo tecnicamente difícil e juridicamente questionável.";"{'resposta': 'Sim, o empregador pode monitorar o celular corporativo, inclusive o WhatsApp, desde que haja política interna clara, finalidade legítima (controle, segurança ou interesse empresarial) e transparência ao empregado, conforme princípios da LGPD (Art. 6º e 7º). O monitoramento deve ser proporcional, limitado ao necessário e respeitar direitos fundamentais do trabalhador, evitando abuso ou exposição de dados pessoais sensíveis. O consentimento pode ser dispensado se o tratamento se basear em legítimo interesse ou obrigação contratual, mas a empresa deve garantir mecanismos de proteção e acesso ao titular dos dados.', 'chunks': [], 'trecho_chave': 'O tratamento de dados pessoais deve observar finalidade, adequação, necessidade, livre acesso, transparência e segurança (Art. 6º, LGPD).', 'percentual': []}";"0.69";"0.73";"0.66";"0.72";"1.00";"1.00";"maritaca"
"grafo";"O shopping pode gravar áudio nas áreas comuns?";"Gravação de voz é dado sensível (Art. 5º, II). O ""legítimo interesse"" em segurança patrimonial justifica áudio? Provavelmente não sem autorização judicial.";"{'resposta': ""A gravação de áudio em áreas comuns de shopping é permitida apenas se houver base legal adequada, como consentimento do titular ou legítimo interesse para segurança, conforme a LGPD. O tratamento deve ser transparente, limitado ao necessário e respeitar direitos do titular, como acesso e revisão. A ausência de consentimento ou finalidade legítima torna a prática irregular, sujeita a sanções. Trecho-chave: 'o tratamento de dados pessoais somente poderá ser realizado quando houver uma das bases legais previstas nos incisos I a X do Art. 7º da LGPD' (a57ec09b)."", 'chunks': ['a57ec09b', '105471be'], 'trecho_chave': 'o tratamento de dados pessoais somente poderá ser realizado quando houver uma das bases legais previstas nos incisos I a X do Art. 7º da LGPD', 'percentual': ['70', '30']}";"0.90";"0.73";"0.54";"0.69";"1.00";"0.75";"maritaca"
"grafo";"Posso filmar policiais em abordagem pública?";"Sim, é direito constitucional (livre expressão). Mas a lei de abuso de autoridade protege dados pessoais de autoridades. Conflito em abordagem.";"{'resposta': 'Sim, é permitido filmar policiais durante abordagem pública, pois se trata de ato realizado em local público e o cidadão exerce direito fundamental de liberdade de expressão e de informação (art. 5º, IX, CF/88). Não há necessidade de consentimento do policial, desde que a gravação não interfira na ação policial nem configure abuso de direito. A filmagem pode servir para registrar eventuais excessos e garantir transparência, sendo prática reconhecida por tribunais brasileiros como legítima, desde que não haja violação de sigilo legalmente protegido ou intimidade indevida.', 'chunks': [], 'trecho_chave': 'Não há regra específica nos chunks fornecidos, mas a Constituição Federal assegura liberdade de expressão e informação em locais públicos.', 'percentual': []}";"0.72";"0.42";"0.54";"0.73";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode exigir que eu mantenha câmera ligada durante reunião remota?";"Pode ser considerado ""monitoramento excessivo"". O Art. 6º exige ""necessidade"". Se não é essencial para a tarefa, pode ser questionável.";"{'resposta': 'A empresa pode exigir que o colaborador mantenha a câmera ligada durante reuniões remotas, desde que haja finalidade legítima (como fiscalização e engajamento) e transparência, conforme o princípio da finalidade e necessidade previstos na LGPD (Art. 6º, I e III). O tratamento de imagem é dado pessoal e deve ser limitado ao mínimo necessário, com comunicação clara ao titular sobre a finalidade e duração. Não há vedação legal expressa, mas a exigência deve ser proporcional e não discriminatória, respeitando a privacidade do colaborador e podendo ser questionada caso gere constrangimento ou discriminação.', 'chunks': [], 'trecho_chave': 'O tratamento deve ser limitado ao mínimo necessário para a realização das finalidades, abrangendo apenas dados pertinentes, proporcionais e não excessivos (Art. 6º, III - Necessidade)', 'percentual': []}";"0.67";"0.67";"0.54";"0.35";"1.00";"1.00";"maritaca"
"grafo";"O ônibus pode ter câmeras filmando passageiros?";"Pode, para segurança (Art. 7º, IX). Mas transmissão ao vivo para ""central"" é tratamento de dados. E armazenar por quanto tempo?";"{'resposta': 'Sim, é permitido instalar câmeras em ônibus para monitoramento de passageiros, desde que o tratamento dos dados observe a LGPD, com finalidade clara (segurança, monitoramento), transparência ao titular, adoção de medidas de segurança e possibilidade de revisão humana das decisões automatizadas, conforme Art. 7º, IX (legítimo interesse) e Art. 20 da LGPD. O controlador deve garantir que o tratamento seja limitado ao mínimo necessário, informar os titulares e proteger suas imagens como dados pessoais, evitando uso discriminatório ou excessivo.', 'chunks': [], 'trecho_chave': 'o controlador pode tratar dados pessoais com base em legítimo interesse para fins de apoio e promoção de suas próprias atividades, desde que observadas as condições do Art. 10 da LGPD.', 'percentual': []}";"0.84";"0.83";"0.54";"0.40";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir que minha imagem seja borrada em transmissão ao vivo de evento público?";"Direito de imagem (Art. 20 do CC) se aplica mesmo em espaço público. Mas se é ""notícia"" ou ""fato público""? A liberdade de imprensa pode prevalecer.";"{'resposta': 'Sim, é possível exigir a anonimização da sua imagem em transmissão ao vivo de evento público, pois a LGPD assegura ao titular o direito de solicitar a anonimização de seus dados pessoais quando o tratamento não estiver em conformidade com a lei ou quando houver risco à sua privacidade. O controlador deve avaliar a viabilidade técnica e legal da solicitação, considerando o contexto do evento e as bases legais aplicáveis, como consentimento ou legítimo interesse, conforme Arts. 18, IV e 7º da LGPD.', 'chunks': [], 'trecho_chave': 'promover anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com a LGPD, mediante requisição do titular (Art. 18, IV)', 'percentual': []}";"0.94";"0.43";"0.54";"0.51";"1.00";"1.00";"maritaca"
"grafo";"O plano de saúde pode negar cobertura com base no meu histórico de doenças?";"Não. Dados de saúde são sensíveis. Usar histórico médico para negar cobertura configura uso discriminatório vedado pelo art. 6º, IX, e pelo Código de Defesa do Consumidor. A ANS também proíbe essa prática.";"{'resposta': 'Não. O tratamento de dados pessoais sensíveis, como histórico de saúde, só pode ocorrer com consentimento específico e destacado do titular ou em hipóteses legais taxativas (Art. 11, LGPD). A negativa de cobertura baseada nesse histórico, sem justificativa legal, viola a LGPD e o Código de Defesa do Consumidor, pois configura discriminação e abuso de direito. O titular pode exigir acesso, correção ou eliminação dos dados e buscar reparação por danos (Art. 18 e 42, LGPD).', 'chunks': ['b47f4387', 'f9e4ad69', '82b9f0a4'], 'trecho_chave': 'tratamento de dados pessoais sensíveis somente poderá ocorrer nas hipóteses taxativas do Art. 11 da LGPD', 'percentual': ['50', '30', '20']}";"0.65";"0.52";"0.54";"0.70";"1.00";"1.00";"maritaca"
"grafo";"A farmácia pode vender meu histórico de compras de medicamentos para laboratórios?";"Não. Histórico de medicamentos revela informações de saúde, configurando dado sensível. A venda para fins comerciais entre controladores com objetivo de vantagem econômica é vedada pelo art. 11, §3º e §4º.";"{'resposta': 'Não. A farmácia, como controladora de dados, só pode compartilhar histórico de compras de medicamentos com laboratórios se houver consentimento específico e destacado do titular, conforme Art. 11, I, da LGPD, pois se trata de dado pessoal sensível (saúde). Sem consentimento, o compartilhamento é vedado, salvo hipóteses legais restritas, como tutela da saúde ou obrigação legal, o que não se aplica à venda comercial. O titular tem direito de saber com quem seus dados são compartilhados (Art. 18, VII) e pode exigir eliminação dos dados (Art. 18, VI).', 'chunks': ['b47f4387', 'ffc54078', 'f9e4ad69'], 'trecho_chave': 'tratamento de dados pessoais sensíveis somente poderá ocorrer nas hipóteses taxativas do Art. 11 da LGPD (consentimento específico e destacado ou nas hipóteses de dispensa de consentimento previstas nos incisos I e II).', 'percentual': ['50', '30', '20']}";"0.94";"0.53";"0.77";"0.75";"1.00";"1.00";"maritaca"
"grafo";"Posso gravar minha própria consulta médica sem autorização do médico?";"É ambíguo. Você pode gravar sua voz, mas o médico tem direito à imagem e sigilo profissional. Conflito de direitos.";"{'resposta': 'Sim, o paciente pode gravar sua própria consulta médica para uso pessoal, pois a LGPD não proíbe o tratamento de dados pessoais pelo próprio titular para fins particulares e não econômicos (Art. 4º, I). Contudo, a gravação não pode ser divulgada ou compartilhada sem consentimento do médico, pois envolve dados sensíveis e a privacidade profissional. O titular tem direito à autodeterminação informativa, mas deve respeitar direitos de terceiros e finalidades legítimas, conforme princípios da LGPD (Art. 6º).', 'chunks': [], 'trecho_chave': 'Proibição de aplicação da LGPD ao tratamento realizado por pessoa natural para fins exclusivamente particulares e não econômicos (Art. 4º, I).', 'percentual': []}";"0.76";"0.59";"0.54";"0.67";"1.00";"0.67";"maritaca"
"grafo";"O empregador pode instalar câmeras em home office?";"Se é equipamento da empresa, pode argumentar ""legítimo interesse"". Mas o ""ambiente doméstico"" tem ""expectativa de privacidade"" absoluta.";"{'resposta': 'A instalação de câmeras pelo empregador no home office é juridicamente delicada e só pode ocorrer se houver consentimento livre, informado e específico do empregado, conforme Art. 7º, I, e Art. 8º da LGPD. O monitoramento deve ser limitado ao estritamente necessário para fins laborais, respeitando a privacidade e a intimidade do trabalhador, sob pena de violação dos princípios da finalidade, necessidade e não discriminação (Art. 6º, LGPD). O empregador deve informar claramente a finalidade, duração e forma do monitoramento, garantindo transparência e direito de revisão das decisões automatizadas (Art. 20, LGPD).', 'chunks': ['a57ec09b', 'd864f83b', '9c7da499'], 'trecho_chave': 'o tratamento de dados pessoais é permitido mediante fornecimento de consentimento pelo titular (Art. 7º, I)', 'percentual': ['50', '30', '20']}";"0.78";"0.81";"0.55";"0.67";"1.00";"1.00";"maritaca"
"grafo";"A locadora pode ter GPS no carro sem avisar?";"Não, é dado pessoal (localização). O Art. 6º exige transparência. Mesmo no contrato, deve ser claro.";"{'resposta': 'Não. A instalação de GPS em carro de locadora, com coleta automática de dados de localização, configura tratamento de dados pessoais e exige transparência e consentimento do titular, conforme Arts. 7º, I, 8º e 18 da LGPD. O controlador deve informar a finalidade, forma e duração do tratamento, além de garantir acesso, revisão e eliminação dos dados, sob pena de violação dos direitos do locatário e responsabilidade civil.', 'chunks': ['a57ec09b', 'd157f57f', 'ffc54078'], 'trecho_chave': 'o tratamento de dados pessoais é permitido mediante fornecimento de consentimento pelo titular (Art. 7º, I)', 'percentual': ['50', '30', '20']}";"0.74";"0.73";"0.54";"0.63";"1.00";"1.00";"maritaca"
"grafo";"O condomínio pode compartilhar imagens de assaltos em grupo de WhatsApp?";"Pode haver ""legítimo interesse"" em alertar moradores. Mas se identifica suspeito não condenado? Configura violação da presunção de inocência.";"{'resposta': 'O condomínio pode compartilhar imagens de assaltos em grupos de WhatsApp apenas se houver consentimento dos titulares das imagens ou se a finalidade for estritamente de segurança, observando o princípio da necessidade e minimizando a exposição de dados pessoais. O tratamento deve ser transparente, limitado ao mínimo necessário e respeitar os direitos dos titulares, conforme Arts. 7º, I e IX, e 6º, III, da LGPD. Caso contrário, o compartilhamento é vedado, pois pode violar privacidade e gerar responsabilidade civil.', 'chunks': ['a57ec09b', '105471be', '9c7da499'], 'trecho_chave': 'o tratamento de dados pessoais somente poderá ser realizado quando houver uma das bases legais previstas nos incisos I a X do Art. 7º da LGPD', 'percentual': ['50', '30', '20']}";"0.72";"0.62";"0.54";"0.49";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir que câmeras de vigilância não capturem minha placa de carro?";"Placa é dado público (cartório de veículos). Mas associação ""placa + rosto + horário"" permite rastreamento. É dado pessoal sensível.";"{'resposta': 'Você pode solicitar que o condomínio não registre a placa do seu veículo, pois a LGPD garante ao titular o direito de solicitar a anonimização, bloqueio ou eliminação de dados desnecessários ou tratados em desconformidade (Art. 18, IV). O condomínio, como controlador, deve avaliar se a captação da placa é estritamente necessária para a segurança, respeitando o princípio da necessidade (Art. 6º, III). Caso não haja justificativa legítima, deve atender à solicitação, preservando sua privacidade.', 'chunks': [], 'trecho_chave': 'Art. 18, IV: anonimização, bloqueio ou eliminação de dados desnecessários ou tratados em desconformidade', 'percentual': []}";"0.62";"0.77";"0.54";"0.48";"1.00";"1.00";"maritaca"
"grafo";"O banco pode compartilhar meu score de crédito com outros bancos sem minha autorização?";"O score de crédito pode ser compartilhado entre instituições financeiras com base na ""proteção do crédito"" (art. 7º, X) e na lei do cadastro positivo (lei 12.414/2011). O consentimento não é sempre necessário nesse caso específico.";"{'resposta': 'Não. O compartilhamento de score de crédito entre bancos sem autorização do titular é vedado, pois o tratamento de dados pessoais exige consentimento específico ou outra base legal prevista na LGPD (Art. 7º, I e IX). O score é dado pessoal e sua transferência a terceiros depende de manifestação livre, informada e inequívoca do titular, salvo exceções legais não aplicáveis ao caso. O controlador deve informar o uso compartilhado e garantir transparência (Art. 18, VII e Art. 6º, VI).', 'chunks': ['a57ec09b', 'e9106279', 'ffc54078'], 'trecho_chave': 'o tratamento de dados pessoais é permitido mediante fornecimento de consentimento pelo titular (Art. 7º, I)', 'percentual': ['50', '30', '20']}";"0.72";"0.70";"0.00";"0.61";"1.00";"1.00";"maritaca"
"grafo";"A empresa de ônibus pode vender dados de movimentação de passageiros?";"Dados de geolocalização são sensíveis. Anonimização pode permitir, mas se permite reidentificação cruzando com outros dados?";"{'resposta': 'A venda de dados de movimentação de passageiros por empresa de ônibus só é permitida se houver base legal adequada, como consentimento específico do titular (Art. 7º, I, LGPD) ou outra hipótese legal. O compartilhamento comercial exige transparência, finalidade determinada e respeito aos direitos do titular, sob pena de sanções. Sem autorização expressa ou previsão legal, a prática é vedada, pois viola o princípio da finalidade e o direito à privacidade, conforme a LGPD.', 'chunks': [], 'trecho_chave': 'o tratamento de dados pessoais é permitido mediante fornecimento de consentimento pelo titular (Art. 7º, I)', 'percentual': []}";"0.83";"0.81";"0.55";"0.41";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode usar meu histórico de pesquisas no Google para me oferecer produtos?";"Não diretamente. O histórico de pesquisas é tratado pelo Google. Para uma empresa acessá-lo e usá-lo para personalização, precisa de consentimento do titular ou ter obtido os dados por meio lícito com finalidade compatível.";"{'resposta': 'Sim, empresas podem usar seu histórico de pesquisas do Google para direcionar ofertas personalizadas, desde que observem as bases legais da LGPD, como consentimento (Art. 7º, I) ou legítimo interesse (Art. 7º, IX), garantindo transparência, finalidade específica e direito de revisão ao titular (Art. 20). O tratamento deve ser limitado ao mínimo necessário e respeitar direitos fundamentais do usuário, sob pena de sanções administrativas.', 'chunks': ['a57ec09b', '105471be', 'd864f83b'], 'trecho_chave': 'o tratamento de dados pessoais é permitido mediante fornecimento de consentimento pelo titular (Art. 7º, I)', 'percentual': ['40', '30', '30']}";"0.79";"0.71";"0.54";"0.75";"1.00";"1.00";"maritaca"
"grafo";"O metrô pode usar reconhecimento facial ""para estatísticas de fluxo""?";"A ViaQuatro foi multada por isso. Mesmo que ""anonimizado"", se é possível reidentificar, é tratamento de dado pessoal.";"{'resposta': 'O uso de reconhecimento facial para estatísticas de fluxo em estações de metrô é permitido, desde que os dados biométricos sejam tratados como sensíveis (Art. 5º, II, LGPD) e haja base legal adequada, como consentimento específico e destacado do titular (Art. 11, I) ou legítimo interesse do controlador, respeitados os direitos fundamentais do titular (Art. 10). O tratamento deve ser transparente, limitado à finalidade estatística e, sempre que possível, anonimizado (Art. 5º, III e XI; Art. 16, IV). O controlador deve informar claramente a finalidade, garantir segurança e possibilitar o exercício dos direitos do titular (Art. 6º, III, IV, VII; Art. 18).', 'chunks': ['e9106279', 'b47f4387', '105471be', '9c7da499', 'f9e4ad69'], 'trecho_chave': 'tratamento de dados pessoais sensíveis com consentimento específico e destacado do titular ou responsável legal, para finalidades específicas (Art. 11, I)', 'percentual': ['30', '25', '20', '15', '10']}";"0.85";"0.75";"0.54";"0.41";"1.00";"1.00";"maritaca"
"grafo";"O site pode recusar acesso se eu não aceitar cookies de publicidade?";"A LGPD exige consentimento para cookies não essenciais. Mas ""bloquear acesso"" é coerção ao consentimento? A ANPD recomenda alternativa.";"{'resposta': 'Não. O site não pode recusar acesso integral ao usuário que não aceita cookies de publicidade, pois o consentimento deve ser livre e informado (Art. 5º, XII, LGPD). Condicionar o acesso total ao consentimento para fins publicitários viola o princípio da finalidade e da necessidade (Art. 6º, I e III, LGPD), já que o consentimento deve ser específico para cada finalidade e não pode ser imposto como condição para acesso básico ao serviço. O titular tem direito de saber as consequências da negativa (Art. 18, VIII, LGPD), mas o bloqueio total é considerado prática abusiva.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) exige que o consentimento seja livre, informado e vinculado a uma finalidade determinada (Art. 5º, XII). Condicionar o acesso integral ao site à aceitação de cookies de publicidade viola o princípio da finalidade (Art. 6º, I) e da necessidade (Art. 6º, III), pois o consentimento para publicidade é específico e não pode ser imposto como condição para acesso básico ao serviço. O Art. 18, VIII, LGPD, obriga o controlador a informar as consequências da negativa, mas não permite o bloqueio total do acesso. Práticas que impeçam o uso do serviço sem consentimento para fins não essenciais são consideradas abusivas e contrárias à LGPD e ao Código de Defesa do Consumidor.', 'chunks': [], 'trecho_chave': 'consentimento seja livre, informado, inequívoco e vinculado a uma finalidade determinada (Art. 5º, XII, LGPD)', 'percentual': []}";"0.73";"0.71";"0.60";"0.63";"1.00";"1.00";"maritaca"
