"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"grafo";"O condomínio pode instalar câmeras na garagem sem avisar?";"Não, o Art. 7º, IX exige transparência. Deve haver placas informativas. Mas ""aviso prévio"" ou ""aviso contemporâneo""? A lei não estabelece prazo.";"{'resposta': 'Não. O condomínio, como controlador de dados, deve informar previamente os titulares sobre a instalação de câmeras na garagem, pois o tratamento de dados pessoais (imagens) exige transparência e finalidade explícita, conforme o art. 6º, VI, da LGPD. A ausência de comunicação viola o direito à informação e à privacidade dos condôminos, podendo gerar responsabilidade civil e administrativa. A finalidade de segurança deve ser claramente divulgada, e o monitoramento deve ser limitado ao estritamente necessário, respeitando os princípios da necessidade e da finalidade.', 'chunks': ['9c7da499', '4d9abb51'], 'trecho_chave': 'transparência: garantia, aos titulares, de informações claras, precisas e facilmente acessíveis sobre a realização do tratamento', 'percentual': ['70', '30']}";"0.85";"0.75";"0.54";"0.48";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir cópia de gravação onde apareço em área comum do condomínio?";"Sim, é seu direito de acesso (Art. 18). Mas se aparecem outros moradores? O condomínio pode negar por proteger privacidade de terceiros.";"{'resposta': 'Sim, você pode exigir cópia das gravações em que aparece, pois a LGPD assegura ao titular o direito de acesso facilitado aos seus dados pessoais tratados pelo controlador (condomínio). O pedido deve ser formalizado ao responsável pelo tratamento, que tem até 15 dias para fornecer as informações ou a mídia solicitada, conforme art. 9º e art. 18 da LGPD. O condomínio pode estabelecer procedimentos internos para entrega, mas não pode negar o acesso sem justificativa legal.', 'chunks': ['ffc54078', '4d9abb51'], 'trecho_chave': 'O titular tem direito ao acesso facilitado às informações sobre o tratamento de seus dados', 'percentual': ['60', '40']}";"0.58";"0.69";"0.54";"0.71";"1.00";"1.00";"maritaca"
"grafo";"Meu empregador pode monitorar meu celular corporativo, incluindo WhatsApp?";"Ambíguo. Dispositivo corporativo pode ser monitorado para fins de segurança e cumprimento de políticas internas, desde que o funcionário seja previamente informado. O WhatsApp tem criptografia ponta-a-ponta, o que torna o monitoramento de conteúdo tecnicamente difícil e juridicamente questionável.";"{'resposta': 'Sim, o empregador pode monitorar o celular corporativo, inclusive o WhatsApp profissional, desde que haja política interna clara e o monitoramento ocorra apenas durante o horário de trabalho ou enquanto o dispositivo estiver sob responsabilidade do empregado. A empresa deve garantir a segurança da informação e respeitar os limites da LGPD, conforme art. 47 e art. 50, que obrigam a garantia de segurança e permitem a formulação de regras de governança para o tratamento de dados.', 'chunks': ['45b210a8', 'b9aa2a08'], 'trecho_chave': 'garantir a segurança da informação prevista nesta Lei em relação aos dados pessoais', 'percentual': ['60', '40']}";"0.73";"0.68";"0.54";"0.69";"1.00";"1.00";"maritaca"
"grafo";"O shopping pode gravar áudio nas áreas comuns?";"Gravação de voz é dado sensível (Art. 5º, II). O ""legítimo interesse"" em segurança patrimonial justifica áudio? Provavelmente não sem autorização judicial.";"{'resposta': 'A gravação de áudio em áreas comuns de shopping só é permitida se houver finalidade específica, como segurança, e se for feita de forma transparente, com aviso aos frequentadores. O tratamento de dados pessoais (incluindo áudio) exige base legal, como consentimento ou proteção da vida/incolumidade física, conforme art. 7º e 11 da LGPD. O shopping, como controlador, deve garantir que a captação não viole direitos fundamentais e adotar medidas de minimização e segurança, conforme art. 50 da LGPD. Sem essas condições, a gravação é ilegal.', 'chunks': ['a57ec09b', 'b47f4387', 'b9aa2a08'], 'trecho_chave': 'Art. 7º O tratamento de dados pessoais somente poderá ser realizado nas seguintes hipóteses: [...] VII - para a proteção da vida ou da incolumidade física do titular ou de terceiro', 'percentual': ['40', '40', '20']}";"0.89";"0.87";"0.54";"0.67";"1.00";"1.00";"maritaca"
"grafo";"Posso filmar policiais em abordagem pública?";"Sim, é direito constitucional (livre expressão). Mas a lei de abuso de autoridade protege dados pessoais de autoridades. Conflito em abordagem.";"{'resposta': ""Sim, é permitido filmar policiais durante abordagem pública, pois se trata de ato realizado em local público e a gravação constitui exercício do direito fundamental à liberdade de expressão e de informação, conforme entendimento consolidado do STF e STJ. Não há vedação legal, desde que a filmagem não interfira na ação policial nem exponha indevidamente pessoas. O tratamento de dados pessoais nesse contexto pode ser considerado para fins exclusivamente jornalísticos ou de transparência, o que afasta a aplicação da LGPD (art. 4º, II, 'c' e 'e')."", 'chunks': ['cfd5d742', '4d9abb51'], 'trecho_chave': 'Exceção de aplicação da LGPD para tratamento de dados pessoais realizado para fins exclusivamente jornalísticos e artísticos', 'percentual': ['60', '40']}";"0.74";"0.62";"0.20";"0.69";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode exigir que eu mantenha câmera ligada durante reunião remota?";"Pode ser considerado ""monitoramento excessivo"". O Art. 6º exige ""necessidade"". Se não é essencial para a tarefa, pode ser questionável.";"{'resposta': 'Sim, a empresa pode exigir o uso da câmera ligada em reuniões remotas, pois, como controladora, pode estabelecer regras internas para organização e supervisão do trabalho, desde que respeite os princípios da finalidade, necessidade e transparência previstos na LGPD. O art. 50 da LGPD permite que controladores formulem regras de boas práticas e governança, incluindo procedimentos para reuniões virtuais, desde que informem claramente os participantes e não excedam o necessário para a finalidade pretendida.', 'chunks': ['b9aa2a08', '9c7da499'], 'trecho_chave': 'Os controladores e operadores poderão formular regras de boas práticas e de governança que estabeleçam as condições de organização, o regime de funcionamento, os procedimentos...', 'percentual': ['70', '30']}";"0.79";"0.61";"0.55";"0.33";"1.00";"1.00";"maritaca"
"grafo";"O ônibus pode ter câmeras filmando passageiros?";"Pode, para segurança (Art. 7º, IX). Mas transmissão ao vivo para ""central"" é tratamento de dados. E armazenar por quanto tempo?";"{'resposta': 'Sim, é permitido instalar câmeras de monitoramento em ônibus para segurança dos passageiros, pois o tratamento de dados pessoais é autorizado para proteção da vida e incolumidade física de titulares e terceiros, conforme a LGPD. O controlador deve garantir transparência, finalidade específica, segurança e informar os passageiros sobre a coleta, nos termos dos arts. 7º e 8º da LGPD. O monitoramento deve ser proporcional, não invasivo e respeitar a privacidade dos usuários, com armazenamento seguro e uso restrito à finalidade declarada.', 'chunks': ['a57ec09b', 'b47f4387'], 'trecho_chave': 'Tratamento de dados pessoais para proteção da vida ou da incolumidade física do titular ou de terceiro', 'percentual': ['60', '40']}";"0.83";"0.69";"0.54";"0.50";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir que minha imagem seja borrada em transmissão ao vivo de evento público?";"Direito de imagem (Art. 20 do CC) se aplica mesmo em espaço público. Mas se é ""notícia"" ou ""fato público""? A liberdade de imprensa pode prevalecer.";"{'resposta': 'Sim, você pode exigir a anonimização de sua imagem em transmissão ao vivo de evento público, pois a LGPD assegura o direito à privacidade e à proteção de dados pessoais, inclusive mediante anonimização, sempre que possível (art. 5º, III e XI; art. 6º, VII). O controlador deve adotar medidas técnicas para proteger a imagem do titular, salvo se houver base legal que justifique o tratamento sem anonimização, como consentimento ou interesse legítimo, desde que não prejudique direitos fundamentais do titular.', 'chunks': ['e9106279', '9c7da499'], 'trecho_chave': 'anonimização: utilização de meios técnicos razoáveis e disponíveis no momento do tratamento, por meio dos quais um dado perde a possibilidade de associação, direta ou indireta, a um indivíduo', 'percentual': ['60', '40']}";"0.93";"0.76";"0.53";"0.48";"1.00";"1.00";"maritaca"
"grafo";"O plano de saúde pode negar cobertura com base no meu histórico de doenças?";"Não. Dados de saúde são sensíveis. Usar histórico médico para negar cobertura configura uso discriminatório vedado pelo art. 6º, IX, e pelo Código de Defesa do Consumidor. A ANS também proíbe essa prática.";"{'resposta': 'Não. A operadora de plano de saúde não pode negar cobertura com base no histórico de doenças do titular, pois o tratamento de dados pessoais sensíveis, como informações de saúde, só é permitido para finalidades específicas, como tutela da saúde, e não para restrição de direitos. A Lei Geral de Proteção de Dados (LGPD) proíbe o uso de dados pessoais sensíveis para prejudicar o titular, e a negativa de cobertura por histórico de doença viola direitos fundamentais de liberdade, intimidade e privacidade, além de contrariar a finalidade legítima do tratamento de dados para fins de saúde.', 'chunks': ['b47f4387', '4d9abb51'], 'trecho_chave': 'Permissão do tratamento de dados pessoais sensíveis para tutela da saúde por profissionais da área da saúde ou entidades sanitárias', 'percentual': ['60', '40']}";"0.78";"0.49";"0.88";"0.75";"1.00";"1.00";"maritaca"
"grafo";"A farmácia pode vender meu histórico de compras de medicamentos para laboratórios?";"Não. Histórico de medicamentos revela informações de saúde, configurando dado sensível. A venda para fins comerciais entre controladores com objetivo de vantagem econômica é vedada pelo art. 11, §3º e §4º.";"{'resposta': 'Não. O histórico de compras de medicamentos é considerado dado pessoal sensível, e sua venda ou compartilhamento comercial com laboratórios só é permitida mediante consentimento específico e destacado do titular, para finalidades determinadas, conforme o art. 11, I, da LGPD. Sem esse consentimento, a prática é vedada, pois viola os princípios da finalidade, necessidade e proteção da privacidade. A farmácia, como controladora, deve garantir a confidencialidade e só pode compartilhar dados nas hipóteses legais estritas, não para fins comerciais genéricos.', 'chunks': ['b47f4387', '9c7da499'], 'trecho_chave': 'tratamento de dados pessoais sensíveis somente poderá ocorrer [...] quando o titular [...] consentir, de forma específica e destacada, para finalidades específicas', 'percentual': ['70', '30']}";"0.75";"0.89";"0.55";"0.75";"1.00";"1.00";"maritaca"
"grafo";"Posso gravar minha própria consulta médica sem autorização do médico?";"É ambíguo. Você pode gravar sua voz, mas o médico tem direito à imagem e sigilo profissional. Conflito de direitos.";"{'resposta': 'Sim, o paciente pode gravar sua própria consulta médica para uso pessoal, pois é titular dos seus dados pessoais e tem direito à informação sobre o tratamento realizado, conforme o princípio da finalidade e do livre acesso previstos na LGPD. Não há vedação legal expressa à gravação pelo paciente, desde que não haja finalidade ilícita ou compartilhamento indevido. O médico pode, contudo, registrar sua discordância ou impor regras internas, mas não pode impedir o paciente de registrar informações para seu próprio uso, pois isso afeta diretamente seus direitos fundamentais de liberdade, intimidade e privacidade (art. 6º, IV e art. 4º, IV da LGPD).', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura ao titular o direito de acesso facilitado às informações sobre o tratamento de seus dados pessoais (art. 9º) e o princípio do livre acesso (art. 6º, IV), garantindo consulta sobre a forma e a duração do tratamento. O paciente é titular dos dados gerados na consulta, podendo registrar informações para uso próprio, sem necessidade de autorização do médico, desde que não haja finalidade ilícita ou compartilhamento não consentido. Não há vedação legal expressa à gravação pelo paciente, mas o médico pode estabelecer regras internas, sem impedir o exercício do direito do titular. O direito à privacidade e à liberdade do paciente prevalece, salvo se houver risco de dano ou uso indevido comprovado.', 'chunks': ['9c7da499', 'ffc54078'], 'trecho_chave': 'livre acesso: garantia, aos titulares, de consulta facilitada e gratuita sobre a forma e a duração do tratamento, bem como sobre a integralidade de seus dados pessoais', 'percentual': ['60', '40']}";"0.78";"0.65";"0.55";"0.64";"1.00";"1.00";"maritaca"
"grafo";"O empregador pode instalar câmeras em home office?";"Se é equipamento da empresa, pode argumentar ""legítimo interesse"". Mas o ""ambiente doméstico"" tem ""expectativa de privacidade"" absoluta.";"{'resposta': 'A instalação de câmeras pelo empregador em home office é juridicamente delicada e só pode ocorrer se houver consentimento explícito do empregado, finalidade legítima, transparência e respeito à privacidade, conforme os princípios da LGPD (art. 6º, III – necessidade; art. 7º, I – consentimento). O monitoramento deve ser proporcional, restrito ao ambiente de trabalho e jamais invadir espaços privados do lar. O empregador deve informar claramente a finalidade, limites e duração do monitoramento, garantindo direitos fundamentais de intimidade e privacidade (art. 5º, X, LGPD).', 'chunks': ['9c7da499', 'a57ec09b', '4d9abb51'], 'trecho_chave': 'limitação do tratamento ao mínimo necessário para a realização de suas finalidades', 'percentual': ['40', '30', '30']}";"0.79";"0.66";"0.55";"0.71";"1.00";"1.00";"maritaca"
"grafo";"A locadora pode ter GPS no carro sem avisar?";"Não, é dado pessoal (localização). O Art. 6º exige transparência. Mesmo no contrato, deve ser claro.";"{'resposta': 'Não. A instalação de GPS em carro locado, sem comunicação ao locatário, viola o princípio da transparência e o direito à informação previstos na LGPD. O tratamento de dados pessoais (localização) deve ser informado ao titular, com finalidade clara e consentimento, salvo exceções legais não aplicáveis ao caso. A ausência de comunicação prévia fere o art. 6º, VI, da LGPD, que exige informações claras e acessíveis sobre o tratamento de dados, e o art. 8º, que exige consentimento para tratamento baseado nessa hipótese.', 'chunks': ['9c7da499', 'a57ec09b'], 'trecho_chave': 'transparência: garantia, aos titulares, de informações claras, precisas e facilmente acessíveis sobre a realização do tratamento', 'percentual': ['70', '30']}";"0.86";"0.79";"0.54";"0.57";"1.00";"1.00";"maritaca"
"grafo";"O condomínio pode compartilhar imagens de assaltos em grupo de WhatsApp?";"Pode haver ""legítimo interesse"" em alertar moradores. Mas se identifica suspeito não condenado? Configura violação da presunção de inocência.";"{'resposta': 'O condomínio pode compartilhar imagens de assaltos em grupo de WhatsApp apenas se adotar medidas para proteger a privacidade dos envolvidos, como anonimização, e se o objetivo for exclusivamente informar sobre segurança, conforme os princípios da finalidade e necessidade previstos no art. 6º da LGPD. O compartilhamento indiscriminado pode violar a inviolabilidade da imagem e da intimidade (art. 2º, IV, LGPD) e gerar responsabilidade civil. O síndico deve avaliar o risco e, se possível, consultar os moradores ou obter consentimento, evitando exposição desnecessária de pessoas identificáveis.', 'chunks': ['9c7da499', '941201b9'], 'trecho_chave': 'Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: I - finalidade; III - necessidade', 'percentual': ['70', '30']}";"0.77";"0.77";"0.54";"0.54";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir que câmeras de vigilância não capturem minha placa de carro?";"Placa é dado público (cartório de veículos). Mas associação ""placa + rosto + horário"" permite rastreamento. É dado pessoal sensível.";"{'resposta': 'Sim, é possível solicitar restrição à captação da placa do seu veículo pelas câmeras do condomínio, com base no direito à privacidade e proteção de dados pessoais previstos na LGPD. O titular pode requerer ao controlador (condomínio) a anonimização, bloqueio ou eliminação de dados excessivos ou desnecessários (art. 18, VI, LGPD). Contudo, o pedido pode ser negado se a captação for indispensável à segurança ou cumprimento de obrigação legal, devendo o condomínio justificar a negativa e garantir transparência sobre o tratamento dos dados.', 'chunks': ['f9e4ad69', '4d9abb51'], 'trecho_chave': 'Obrigação do controlador de promover anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com a Lei mediante requisição do titular', 'percentual': ['70', '30']}";"0.66";"0.70";"0.55";"0.47";"1.00";"1.00";"maritaca"
"grafo";"O banco pode compartilhar meu score de crédito com outros bancos sem minha autorização?";"O score de crédito pode ser compartilhado entre instituições financeiras com base na ""proteção do crédito"" (art. 7º, X) e na lei do cadastro positivo (lei 12.414/2011). O consentimento não é sempre necessário nesse caso específico.";"{'resposta': 'Não. O compartilhamento de score de crédito entre bancos sem autorização do titular só é permitido em hipóteses legais específicas, como proteção do crédito (art. 7º, X, LGPD), mas exige transparência e, em regra, consentimento. O titular tem direito de saber com quem seus dados foram compartilhados (art. 18, VII, LGPD) e pode exigir a eliminação dos dados tratados com consentimento (art. 18, VI). O uso compartilhado sem consentimento deve ser justificado por obrigação legal ou interesse legítimo, sempre respeitando os princípios de proteção de dados pessoais.', 'chunks': ['a57ec09b', 'f9e4ad69'], 'trecho_chave': 'Art. 7º O tratamento de dados pessoais somente poderá ser realizado nas seguintes hipóteses: I - mediante o fornecimento de consentimento pelo titular; X - para a proteção do crédito.', 'percentual': ['70', '30']}";"0.90";"0.81";"0.07";"0.67";"1.00";"1.00";"maritaca"
"grafo";"A empresa de ônibus pode vender dados de movimentação de passageiros?";"Dados de geolocalização são sensíveis. Anonimização pode permitir, mas se permite reidentificação cruzando com outros dados?";"{'resposta': 'A venda de dados de movimentação de passageiros por empresa de ônibus é vedada sem consentimento específico do titular ou base legal adequada, conforme a LGPD. O tratamento deve observar finalidade, necessidade e transparência (art. 6º), e o compartilhamento com terceiros só é permitido se houver consentimento destacado ou hipótese legal, como proteção do crédito ou execução de contrato. A anonimização é obrigatória quando possível, e a empresa responde por danos em caso de uso indevido. Trecho-chave: “transferência a terceiro respeitados os requisitos de tratamento” (5cf8dbf1).', 'chunks': ['5cf8dbf1', '9c7da499'], 'trecho_chave': 'transferência a terceiro respeitados os requisitos de tratamento', 'percentual': ['60', '40']}";"0.80";"0.91";"0.54";"0.40";"1.00";"1.00";"maritaca"
"grafo";"A empresa pode usar meu histórico de pesquisas no Google para me oferecer produtos?";"Não diretamente. O histórico de pesquisas é tratado pelo Google. Para uma empresa acessá-lo e usá-lo para personalização, precisa de consentimento do titular ou ter obtido os dados por meio lícito com finalidade compatível.";"{'resposta': 'Sim, empresas podem usar o histórico de pesquisas do Google para ofertar produtos, desde que o tratamento dos dados pessoais seja realizado com base em uma das hipóteses legais da LGPD, como consentimento do titular (art. 7º, I) ou legítimo interesse do controlador (art. 7º, IX). O titular deve ser informado sobre a finalidade do tratamento (art. 9º) e pode solicitar acesso, correção ou eliminação dos dados (art. 18). O uso deve respeitar os princípios de finalidade, necessidade e transparência, sendo vedado o tratamento excessivo ou em desconformidade com a lei.', 'chunks': ['a57ec09b', 'ffc54078', 'f9e4ad69'], 'trecho_chave': 'O tratamento de dados pessoais somente poderá ser realizado nas seguintes hipóteses: I - mediante o fornecimento de consentimento pelo titular; IX - quando necessário para atender aos interesses legítimos do controlador', 'percentual': ['50', '30', '20']}";"0.85";"0.96";"0.75";"0.80";"1.00";"1.00";"maritaca"
"grafo";"O metrô pode usar reconhecimento facial ""para estatísticas de fluxo""?";"A ViaQuatro foi multada por isso. Mesmo que ""anonimizado"", se é possível reidentificar, é tratamento de dado pessoal.";"{'resposta': 'O uso de reconhecimento facial para estatísticas de fluxo em metrô é possível, desde que haja base legal adequada, como legítimo interesse do controlador (art. 7º, IX, LGPD) ou execução de políticas públicas (art. 7º, IV), com transparência, finalidade clara, medidas de segurança e, sempre que possível, anonimização dos dados biométricos, conforme arts. 6º, 23 e 50 da LGPD. O tratamento deve ser informado ao público e, se houver compartilhamento com terceiros, é necessário consentimento ou previsão legal específica.', 'chunks': ['a57ec09b', 'a625792a', 'b9aa2a08', '898ad7f0'], 'trecho_chave': 'tratamento de dados pessoais mediante fornecimento de consentimento pelo titular ou para atender aos interesses legítimos do controlador', 'percentual': ['40', '30', '20', '10']}";"0.90";"0.75";"0.54";"0.39";"1.00";"1.00";"maritaca"
"grafo";"O site pode recusar acesso se eu não aceitar cookies de publicidade?";"A LGPD exige consentimento para cookies não essenciais. Mas ""bloquear acesso"" é coerção ao consentimento? A ANPD recomenda alternativa.";"{'resposta': 'Não. O controlador deve informar ao titular sobre a possibilidade de não fornecer consentimento e as consequências da negativa, conforme art. 18, VIII, da LGPD. Condicionar o acesso integral ao site à aceitação de cookies de publicidade pode ser considerado prática abusiva, pois restringe direitos do titular sem justificativa legal. O consentimento deve ser livre e informado, não podendo ser imposto como condição para acesso ao conteúdo essencial do site, salvo se o serviço depender diretamente desse tratamento, o que deve ser claramente justificado e proporcional.', 'chunks': ['f9e4ad69', 'ffc54078'], 'trecho_chave': 'informação sobre a possibilidade de não fornecer consentimento e sobre as consequências da negativa', 'percentual': ['70', '30']}";"0.91";"0.87";"0.54";"0.65";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir que um meme com minha foto seja removido?";"Se é ""paródia"" ou ""sátira"", a liberdade de expressão prevalece. Mas se é ""revenge porn"" ou difamação? Aí é ilícito.";"{'resposta': 'Sim, você pode exigir a remoção de meme com sua foto, pois a LGPD assegura ao titular o direito de solicitar a eliminação de dados pessoais tratados sem consentimento ou em desconformidade com a lei, especialmente quando houver violação à privacidade, intimidade ou imagem. O controlador deve promover a exclusão, salvo hipóteses legais de conservação. O pedido deve ser formalizado ao responsável pela plataforma, que tem obrigação de analisar e, se cabível, remover o conteúdo, conforme arts. 1º, 5º, 18 e 48 da LGPD.', 'chunks': ['820509db', 'f9e4ad69'], 'trecho_chave': 'proteger direitos fundamentais de liberdade, privacidade e livre desenvolvimento da personalidade', 'percentual': ['60', '40']}";"0.75";"0.66";"0.52";"0.46";"1.00";"1.00";"maritaca"
"grafo";"O WhatsApp pode compartilhar metadados com o Facebook?";"O ""compartilhamento de dados entre empresas do grupo econômico"" é permitido desde que informado. Mas a ""atualização dos termos"" de 2021 gerou controvérsia.";"{'resposta': 'Sim, o WhatsApp pode compartilhar metadados com o Facebook, pois ambos integram o mesmo grupo econômico e o tratamento de dados pode ocorrer para integração de serviços e publicidade direcionada, conforme previsto em suas políticas de privacidade. O controlador (WhatsApp/Facebook) deve informar ao titular sobre o uso compartilhado (art. 5º, XVI, LGPD) e garantir transparência, podendo o titular solicitar informações ou limitações sobre o tratamento, nos termos da LGPD. O compartilhamento internacional depende de garantias adequadas ou consentimento específico (art. 33).', 'chunks': ['e9106279', '268b9761'], 'trecho_chave': 'uso compartilhado de dados pessoais... entre entes privados', 'percentual': ['60', '40']}";"0.70";"0.73";"0.54";"0.52";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir que minhas mensagens antigas sejam apagadas do servidor?";"O Art. 18 permite. Mas o WhatsApp alega ""criptografia de ponta a ponta"" - se não tem os dados, não pode apagar?";"{'resposta': 'Sim, você pode exigir a exclusão de suas mensagens antigas do servidor, pois a LGPD assegura ao titular o direito de solicitar a eliminação de dados pessoais tratados com seu consentimento, mediante requisição formal ao controlador. A obrigação de exclusão definitiva está prevista no art. 18, VI, da LGPD, salvo hipóteses legais de conservação. O controlador deve atender à solicitação sem custo ao titular, conforme regras de proteção de dados pessoais e direitos fundamentais de privacidade.', 'chunks': ['f9e4ad69', 'f1ac48cc'], 'trecho_chave': 'eliminação dos dados pessoais tratados com o consentimento do titular, exceto nas hipóteses previstas no art. 16 desta Lei', 'percentual': ['70', '30']}";"0.62";"0.80";"0.54";"0.69";"1.00";"1.00";"maritaca"
"grafo";"O LinkedIn pode sugerir meu perfil para concorrentes?";"Pode, com base em ""legítimo interesse"" da plataforma em conectar profissionais. Mas se isso prejudica minha posição negocial atual?";"{'resposta': ""Sim, o LinkedIn pode sugerir seu perfil a concorrentes, pois atua como controlador de dados e utiliza algoritmos de recomendação baseados em suas atividades e informações públicas, amparado pelo legítimo interesse (art. 10, LGPD) e pela finalidade de promover conexões profissionais. O titular tem direito de saber sobre esse uso compartilhado e pode solicitar informações ou limitações, conforme art. 18, VII, da LGPD: 'informação das entidades públicas e privadas com as quais o controlador realizou uso compartilhado de dados'."", 'chunks': ['f9e4ad69', '105471be'], 'trecho_chave': 'informação das entidades públicas e privadas com as quais o controlador realizou uso compartilhado de dados', 'percentual': ['60', '40']}";"0.87";"0.59";"0.54";"0.57";"1.00";"1.00";"maritaca"
"grafo";"A operadora pode vender meu histórico de navegação?";"É proibido (Marco Civil, Art. 14). Mas ""análise agregada por IA"" que identifica ""padrões de comportamento"" é ""venda""?";"{'resposta': 'Não, a operadora de telecomunicações não pode vender seu histórico de navegação sem consentimento específico e destacado do titular, conforme exige a LGPD. O tratamento e compartilhamento de dados pessoais só é permitido mediante base legal, como consentimento (art. 7º, I), finalidade informada e limitada, e com garantia de direitos do titular, incluindo privacidade e acesso. A venda sem essas condições viola princípios como finalidade, necessidade e transparência, além de sujeitar a operadora à responsabilização e reparação de danos (art. 42).', 'chunks': ['e9106279', '9c7da499', '82b9f0a4'], 'trecho_chave': 'consentimento: manifestação livre, informada e inequívoca pela qual o titular concorda com o tratamento de seus dados pessoais para uma finalidade determinada', 'percentual': ['50', '30', '20']}";"0.85";"0.73";"0.55";"0.36";"1.00";"1.00";"maritaca"
"grafo";"Posso exigir explicação sobre por que recebi determinada propaganda?";"Sim, Art. 20 da LGPD (decisões automatizadas). Mas se a explicação é ""algoritmo proprietário comercialmente sensível""? A empresa pode negar detalhes.";"{'resposta': 'Sim, você pode exigir explicação sobre o motivo do recebimento de propaganda, pois a LGPD assegura ao titular o direito de acesso facilitado às informações sobre o tratamento de seus dados pessoais, incluindo a finalidade específica do tratamento e a identificação do controlador. O art. 9º da LGPD determina que tais informações devem ser fornecidas de forma clara, adequada e ostensiva, permitindo transparência sobre como e por que seus dados foram utilizados para envio de publicidade, inclusive quando não houve consentimento prévio.', 'chunks': ['ffc54078', '9c7da499'], 'trecho_chave': 'Art. 9º O titular tem direito ao acesso facilitado às informações sobre o tratamento de seus dados, que deverão ser disponibilizadas de forma clara, adequada e ostensiva acerca de, entre outras características previstas em regulamentação para o atendimento do princípio do livre acesso: I - finalidade específica do tratamento;', 'percentual': ['60', '40']}";"0.81";"0.95";"0.54";"0.44";"1.00";"1.00";"maritaca"
"grafo";"O aplicativo de relacionamento pode manter meus dados após cancelamento?";"O Art. 18 permite solicitar eliminação. Mas a empresa pode argumentar ""legítimo interesse em prevenir fraude"" (perfis falsos recorrentes).";"{'resposta': 'Após o cancelamento da conta, o aplicativo de relacionamento deve eliminar seus dados pessoais, conforme o art. 16 da LGPD. A retenção só é permitida para cumprimento de obrigação legal/regulatória, estudo por órgão de pesquisa (com anonimização), transferência a terceiros sob condições legais ou uso exclusivo do controlador, desde que anonimizados e sem acesso por terceiros. O titular pode exigir a exclusão e o controlador deve comprovar a eliminação, salvo nas hipóteses legais de conservação. O tratamento deve sempre respeitar privacidade e finalidade informada.', 'chunks': ['5cf8dbf1', '45b210a8'], 'trecho_chave': 'Os dados pessoais serão eliminados após o término de seu tratamento, autorizada a conservação para cumprimento de obrigação legal ou regulatória, estudo por órgão de pesquisa, transferência a terceiro ou uso exclusivo do controlador, desde que anonimizados.', 'percentual': ['70', '30']}";"0.82";"0.88";"0.35";"0.48";"1.00";"1.00";"maritaca"
"grafo";"Posso solicitar que meu endereço IP seja removido dos logs?";"IP é considerado dado pessoal pelo GDPR europeu. No Brasil, a LGPD é omissa, mas a tendência é considerar sim.";"{'resposta': 'Sim, o titular pode solicitar a remoção do seu endereço IP dos logs dos sistemas condominiais, com fundamento no direito à eliminação de dados pessoais tratados com seu consentimento ou quando forem desnecessários, excessivos ou tratados em desconformidade com a LGPD (art. 18, IV e VI). O controlador deve atender à solicitação, salvo exceções legais previstas no art. 16 da LGPD, como obrigações legais de retenção. O pedido deve ser formalizado e o condomínio, como controlador, deve responder em até 15 dias, conforme art. 19 da LGPD.', 'chunks': ['f9e4ad69', '7b6b9e10'], 'trecho_chave': 'eliminação de dados desnecessários, excessivos ou tratados em desconformidade com o disposto nesta Lei', 'percentual': ['70', '30']}";"0.83";"0.85";"0.56";"0.40";"1.00";"1.00";"maritaca"
"grafo";"O fórum online pode manter minhas postagens antigas mesmo eu pedindo remoção?";"Pode argumentar ""legítimo interesse no arquivo histórico"" ou ""direito de informação pública"". Mas se é informação desatualizada que prejudica reputação?";"{'resposta': 'O fórum online deve remover suas postagens antigas mediante solicitação, pois o titular tem direito à eliminação de dados pessoais tratados com consentimento, conforme art. 18, VI, da LGPD. A manutenção só é permitida em hipóteses legais específicas, como obrigação regulatória ou uso exclusivo do controlador com anonimização. Sem justificativa legal, a permanência viola o direito à privacidade e à exclusão definitiva dos dados ao término da relação, conforme obrigações do controlador.', 'chunks': ['f9e4ad69', '5cf8dbf1'], 'trecho_chave': 'eliminação dos dados pessoais tratados com o consentimento do titular, exceto nas hipóteses previstas no art. 16', 'percentual': ['70', '30']}";"0.65";"0.86";"0.54";"0.38";"1.00";"1.00";"maritaca"
