"type";"question";"gold_answer";"llm_response";"complexity";"saf";"nli";"sim";"relevancy";"faithfulness";"model"
"grafo";"O site pode recusar acesso se eu não aceitar cookies de publicidade?";"A LGPD exige consentimento para cookies não essenciais. Mas ""bloquear acesso"" é coerção ao consentimento? A ANPD recomenda alternativa.";"{'resposta': 'A legislação exige que o controlador informe ao titular sobre a possibilidade de não fornecer consentimento e as consequências da negativa. O trecho-chave é: ""informação sobre a possibilidade de não fornecer consentimento e sobre as consequências da negativa"".', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) determina que o controlador deve informar ao titular dos dados sobre a possibilidade de não fornecer consentimento e as consequências dessa negativa. Isso significa que, ao acessar um site, o usuário deve ser informado claramente sobre o uso de cookies de publicidade e o que ocorre caso não aceite. O controlador pode impor restrições de acesso, desde que informe previamente e de forma transparente as consequências da recusa, conforme previsto no art. 18, inciso VIII da LGPD. Portanto, a recusa de acesso ao site por não aceitar cookies de publicidade só é válida se o usuário for devidamente informado sobre essa consequência.', 'chunks': ['f9e4ad69'], 'trecho_chave': 'informação sobre a possibilidade de não fornecer consentimento e sobre as consequências da negativa', 'percentual': ['100']}";"0.88";"1.00";"1.00";"0.36";"1.00";"1.00";"gpt"
"grafo";"Posso exigir que um meme com minha foto seja removido?";"Se é ""paródia"" ou ""sátira"", a liberdade de expressão prevalece. Mas se é ""revenge porn"" ou difamação? Aí é ilícito.";"{'resposta': 'A legislação de proteção de dados assegura ao titular o direito de solicitar a remoção de conteúdo digital que utilize sua imagem sem consentimento, visando proteger privacidade e liberdade. O trecho-chave: ""proteger os direitos fundamentais de liberdade e de privacidade"" fundamenta esse direito.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) garante ao titular dos dados pessoais, incluindo imagem, o direito de controlar o uso dessas informações. Caso um meme com sua foto seja publicado sem consentimento, é possível exigir a remoção junto à plataforma digital, com base no direito à privacidade e à autodeterminação informativa. O artigo 1º da LGPD estabelece que o tratamento de dados pessoais, inclusive nos meios digitais, visa proteger os direitos fundamentais de liberdade e de privacidade. Além disso, o artigo 2º reforça o respeito à privacidade e à inviolabilidade da imagem. Assim, ao identificar uso indevido de sua imagem em memes, o titular pode formalizar solicitação de remoção, fundamentando-se nesses dispositivos legais.', 'chunks': ['820509db', '941201b9'], 'trecho_chave': 'Art. 1º Esta Lei dispõe sobre o tratamento de dados pessoais, inclusive nos meios digitais, por pessoa natural ou por pessoa jurídica de direito público ou privado, com o objetivo de proteger os direitos fundamentais de liberdade e de privacidade e o livre desenvolvimento da personalidade da pessoa natural.', 'percentual': ['60', '40']}";"0.73";"0.88";"0.54";"0.42";"1.00";"1.00";"gpt"
"grafo";"O WhatsApp pode compartilhar metadados com o Facebook?";"O ""compartilhamento de dados entre empresas do grupo econômico"" é permitido desde que informado. Mas a ""atualização dos termos"" de 2021 gerou controvérsia.";"{'resposta': 'O compartilhamento de metadados entre WhatsApp e Facebook, para fins comerciais ou integração de serviços, só pode ocorrer se respeitar os princípios da LGPD, como finalidade, necessidade e consentimento do titular, conforme art. 6º e art. 33 da Lei. O consentimento específico e informado é obrigatório para transferência internacional de dados pessoais, incluindo metadados, e o controlador deve garantir transparência e segurança no tratamento dessas informações.', 'resposta_completa': 'O compartilhamento de metadados entre WhatsApp e Facebook, especialmente para integração de serviços ou fins comerciais, está sujeito às regras da LGPD. Segundo o art. 6º, o tratamento de dados pessoais, incluindo metadados, deve observar princípios como finalidade, necessidade, transparência e segurança. O art. 33 determina que a transferência internacional de dados pessoais, o que inclui o envio de metadados para servidores do Facebook fora do Brasil, só é permitida mediante consentimento específico e informado do titular, ou se o país receptor garantir grau de proteção adequado. O WhatsApp, como controlador, deve informar claramente ao titular sobre o compartilhamento e obter consentimento prévio, além de adotar medidas técnicas para proteger os dados. O Facebook, como terceiro receptor, só pode receber esses dados se as condições legais forem cumpridas. Portanto, o compartilhamento de metadados entre essas plataformas depende do cumprimento rigoroso das exigências da LGPD.', 'chunks': ['9c7da499', '268b9761'], 'trecho_chave': 'Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: I - finalidade... III - necessidade... VI - transparência... Art. 33 A transferência internacional de dados pessoais somente é permitida... quando o titular tiver fornecido o seu consentimento específico e em destaque para a transferência, com informação prévia sobre o caráter internacional da operação...', 'percentual': ['60', '40']}";"0.72";"0.76";"0.54";"0.49";"1.00";"1.00";"gpt"
"grafo";"Posso exigir que minhas mensagens antigas sejam apagadas do servidor?";"O Art. 18 permite. Mas o WhatsApp alega ""criptografia de ponta a ponta"" - se não tem os dados, não pode apagar?";"{'resposta': 'O titular pode solicitar a exclusão de mensagens antigas do servidor, conforme direito previsto na LGPD, desde que não haja obrigação legal de conservação. O controlador deve eliminar dados pessoais tratados com consentimento, salvo exceções legais. Trecho-chave: ""eliminação dos dados pessoais tratados com o consentimento do titular, exceto nas hipóteses previstas no art. 16 desta Lei"".', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) garante ao titular o direito de solicitar a eliminação de seus dados pessoais, incluindo mensagens antigas armazenadas em servidores, desde que não haja obrigação legal ou regulatória para a manutenção desses dados. O artigo 18 da LGPD prevê expressamente o direito à eliminação dos dados pessoais tratados com consentimento do titular, salvo exceções previstas no artigo 16, como cumprimento de obrigação legal ou regulatória. Portanto, ao solicitar formalmente a exclusão, o controlador deve atender ao pedido, exceto se houver fundamento legal para manter os dados. O procedimento pode variar conforme a política interna do controlador, mas o direito é garantido pela legislação.', 'chunks': ['f9e4ad69', 'f1ac48cc'], 'trecho_chave': 'eliminação dos dados pessoais tratados com o consentimento do titular, exceto nas hipóteses previstas no art. 16 desta Lei', 'percentual': ['70', '30']}";"0.75";"0.93";"0.81";"0.58";"1.00";"1.00";"gpt"
"grafo";"O LinkedIn pode sugerir meu perfil para concorrentes?";"Pode, com base em ""legítimo interesse"" da plataforma em conectar profissionais. Mas se isso prejudica minha posição negocial atual?";"{'resposta': 'O LinkedIn, como controlador de dados, pode sugerir perfis para concorrentes por meio de algoritmos, fundamentando-se no legítimo interesse para promoção de suas atividades, desde que respeite direitos e expectativas do titular. O titular pode solicitar revisão dessas decisões automatizadas. Trecho-chave: ""Art. 20 O titular dos dados tem direito a solicitar revisão, por pessoa natural, de decisões tomadas unicamente com base em tratamento automatizado de dados pessoais que afetem seus interesses, inclusive de decisões destinadas a definir o seu perfil pessoal, profissional, de consumo e de crédito ou os aspectos de sua personalidade.""', 'resposta_completa': 'O LinkedIn, ao atuar como controlador de dados pessoais, utiliza algoritmos para sugerir perfis de usuários, inclusive para concorrentes, com base no legítimo interesse de promover conexões profissionais e ampliar oportunidades de rede. Essa prática é permitida desde que respeite os direitos, liberdades e legítimas expectativas do titular dos dados, conforme previsto no art. 10 da LGPD. Além disso, o titular tem o direito de solicitar revisão humana de decisões tomadas exclusivamente por tratamento automatizado que afetem seus interesses, como a recomendação de perfis, conforme art. 20 da LGPD. Portanto, a sugestão de perfis para concorrentes é possível, mas deve observar os limites legais e garantir mecanismos de revisão ao titular.', 'chunks': ['d864f83b', '105471be'], 'trecho_chave': 'Art. 20 O titular dos dados tem direito a solicitar revisão, por pessoa natural, de decisões tomadas unicamente com base em tratamento automatizado de dados pessoais que afetem seus interesses, inclusive de decisões destinadas a definir o seu perfil pessoal, profissional, de consumo e de crédito ou os aspectos de sua personalidade.', 'percentual': ['70', '30']}";"0.80";"0.81";"0.55";"0.49";"0.25";"1.00";"gpt"
"grafo";"A operadora pode vender meu histórico de navegação?";"É proibido (Marco Civil, Art. 14). Mas ""análise agregada por IA"" que identifica ""padrões de comportamento"" é ""venda""?";"{'resposta': 'A operadora de telecomunicação não pode vender ou compartilhar seu histórico de navegação sem consentimento específico, pois o tratamento de dados pessoais deve observar os princípios de finalidade, necessidade e transparência, conforme art. 6º da LGPD. O titular tem direito à privacidade.', 'resposta_completa': 'O histórico de navegação é considerado dado pessoal, conforme art. 5º da LGPD. O tratamento, incluindo venda ou compartilhamento, só pode ocorrer para finalidades legítimas, específicas e informadas ao titular, sendo vedado uso posterior incompatível. O art. 6º exige que o tratamento observe os princípios de finalidade, necessidade e transparência, limitando o uso ao mínimo necessário e garantindo informações claras ao titular. Sem consentimento livre, informado e inequívoco, a operadora não pode comercializar esses dados. O descumprimento pode gerar obrigação de reparação de danos (art. 42). Portanto, a venda do histórico de navegação sem consentimento viola a legislação de proteção de dados.', 'chunks': ['9c7da499', 'e9106279'], 'trecho_chave': 'Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: I - finalidade: realização do tratamento para propósitos legítimos, específicos, explícitos e informados ao titular, sem possibilidade de tratamento posterior de forma incompatível com essas finalidades'}";"0.78";"0.94";"0.54";"0.29";"1.00";"1.00";"gpt"
"grafo";"Posso exigir explicação sobre por que recebi determinada propaganda?";"Sim, Art. 20 da LGPD (decisões automatizadas). Mas se a explicação é ""algoritmo proprietário comercialmente sensível""? A empresa pode negar detalhes.";"{'resposta': 'O titular dos dados pode exigir explicação sobre o recebimento de propaganda, pois tem direito ao acesso facilitado às informações sobre o tratamento de seus dados, incluindo finalidade, identificação do controlador e uso compartilhado, conforme art. 9º da LGPD.', 'resposta_completa': 'A legislação de proteção de dados (LGPD) assegura ao titular dos dados o direito de obter informações claras, adequadas e ostensivas sobre o tratamento de seus dados pessoais. Isso inclui a finalidade específica do tratamento, identificação do controlador, informações de contato, uso compartilhado de dados e demais direitos do titular. O art. 9º da LGPD determina que essas informações devem ser disponibilizadas de forma facilitada, permitindo ao titular questionar e exigir explicações sobre o motivo do recebimento de propaganda, bem como sobre o uso de seus dados pessoais para esse fim. O controlador é obrigado a fornecer essas informações sempre que solicitado pelo titular, sem custo.', 'chunks': ['ffc54078', 'f9e4ad69'], 'trecho_chave': 'O titular tem direito ao acesso facilitado às informações sobre o tratamento de seus dados, que deverão ser disponibilizadas de forma clara, adequada e ostensiva acerca de, entre outras características [...] finalidade específica do tratamento [...] identificação do controlador [...] informações acerca do uso compartilhado de dados pelo controlador e a finalidade', 'percentual': ['70', '30']}";"0.75";"0.80";"0.54";"0.48";"1.00";"1.00";"gpt"
"grafo";"O aplicativo de relacionamento pode manter meus dados após cancelamento?";"O Art. 18 permite solicitar eliminação. Mas a empresa pode argumentar ""legítimo interesse em prevenir fraude"" (perfis falsos recorrentes).";"{'resposta': 'Após o cancelamento da conta, o aplicativo de relacionamento deve eliminar seus dados pessoais, salvo se houver obrigação legal, regulatória ou legítimo interesse do controlador que justifique a retenção, conforme art. 16 da LGPD. O uso deve ser restrito e, se possível, anonimizado.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) determina que, após o término do tratamento, os dados pessoais devem ser eliminados, exceto nas hipóteses previstas no art. 16, como cumprimento de obrigação legal ou regulatória, estudo por órgão de pesquisa (com anonimização), transferência a terceiro conforme requisitos legais, ou uso exclusivo do controlador com anonimização e vedado acesso por terceiros. Portanto, o aplicativo pode manter seus dados após o cancelamento da conta apenas se houver base legal clara, como obrigação legal ou legítimo interesse, e deve restringir o uso, preferencialmente anonimizando os dados. O titular pode solicitar informações sobre a retenção e exigir a eliminação, salvo exceções legais.', 'chunks': ['5cf8dbf1', 'a57ec09b'], 'trecho_chave': 'Art. 16 Os dados pessoais serão eliminados após o término de seu tratamento, no âmbito e nos limites técnicos das atividades, autorizada a conservação para as seguintes finalidades: I - cumprimento de obrigação legal ou regulatória pelo controlador...'}";"0.76";"0.86";"0.54";"0.51";"1.00";"1.00";"gpt"
"grafo";"Posso solicitar que meu endereço IP seja removido dos logs?";"IP é considerado dado pessoal pelo GDPR europeu. No Brasil, a LGPD é omissa, mas a tendência é considerar sim.";"{'resposta': 'O titular pode solicitar ao controlador a eliminação do endereço IP dos logs do sistema condominial, desde que não haja obrigação legal de manutenção. O direito está previsto no art. 18 da LGPD: ""anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade"".', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura ao titular dos dados o direito de solicitar ao controlador a eliminação de dados pessoais, como o endereço IP, dos registros de logs do sistema condominial, desde que não haja obrigação legal de guarda desses dados. O art. 18 da LGPD prevê expressamente o direito à anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com a lei. Contudo, caso haja obrigação legal ou regulatória para a manutenção desses registros, como previsto em outras normas (ex: Marco Civil da Internet), o pedido poderá ser negado. O controlador deve analisar a solicitação formal do titular e responder conforme a legislação vigente.', 'chunks': ['f9e4ad69', 'f1ac48cc'], 'trecho_chave': 'anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com o disposto nesta Lei'}";"0.76";"0.93";"0.54";"0.44";"1.00";"1.00";"gpt"
"grafo";"O fórum online pode manter minhas postagens antigas mesmo eu pedindo remoção?";"Pode argumentar ""legítimo interesse no arquivo histórico"" ou ""direito de informação pública"". Mas se é informação desatualizada que prejudica reputação?";"{'resposta': 'A eliminação de postagens antigas em fórum online deve ocorrer após o término do tratamento, salvo se houver obrigação legal ou regulatória para sua manutenção. O controlador pode conservar dados apenas nas hipóteses do art. 16 da LGPD, como obrigação legal ou anonimização.', 'resposta_completa': 'A LGPD determina que dados pessoais, incluindo postagens em fóruns online, devem ser eliminados após o término do tratamento, conforme art. 16. No entanto, a lei autoriza a conservação dos dados caso haja obrigação legal ou regulatória, para estudos com anonimização, transferência a terceiros conforme requisitos legais, ou uso exclusivo do controlador com anonimização e vedado acesso por terceiros. Portanto, a manutenção das postagens após solicitação de remoção só é permitida se houver base legal expressa, como obrigação regulatória, ou se os dados forem anonimizados. Fora dessas hipóteses, o controlador deve atender ao pedido de eliminação do titular.', 'chunks': ['5cf8dbf1'], 'trecho_chave': 'Art. 16 Os dados pessoais serão eliminados após o término de seu tratamento, no âmbito e nos limites técnicos das atividades, autorizada a conservação para as seguintes finalidades: I - cumprimento de obrigação legal ou regulatória pelo controlador; [...] ou IV - uso exclusivo do controlador, vedado seu acesso por terceiro, e desde que anonimizados os dados.', 'percentual': ['100']}";"0.63";"0.92";"0.55";"0.42";"1.00";"0.50";"gpt"
"grafo";"A empresa pode exigir acesso ao meu perfil privado do Instagram em processo seletivo?";"Não, configura violação de privacidade. Mas se postei algo público posteriormente deletado? A empresa pode ter arquivado.";"{'resposta': 'A exigência de acesso ao perfil privado do Instagram em processo seletivo envolve tratamento de dados pessoais, que deve respeitar os princípios da finalidade, necessidade e consentimento livre do titular, conforme art. 6º e art. 5º da LGPD. O consentimento deve ser livre, informado e inequívoco.', 'resposta_completa': 'A solicitação de acesso ao perfil privado do Instagram durante um processo seletivo configura tratamento de dados pessoais, conforme art. 5º da LGPD, pois envolve informações relacionadas a pessoa natural identificada. Segundo o art. 6º, o tratamento deve observar princípios como finalidade, necessidade e adequação, além de exigir consentimento livre, informado e inequívoco do titular (art. 5º, XII). A empresa não pode exigir tal acesso de forma obrigatória, pois isso violaria o direito à privacidade e à liberdade do titular, garantidos pela LGPD. O consentimento deve ser voluntário, e o candidato deve ser informado sobre as consequências da negativa. O tratamento de dados pessoais para fins de seleção deve ser limitado ao mínimo necessário e não pode ser discriminatório ou abusivo.', 'chunks': ['e9106279', '9c7da499'], 'trecho_chave': 'consentimento: manifestação livre, informada e inequívoca pela qual o titular concorda com tratamento de seus dados pessoais para uma finalidade determinada'}";"0.88";"0.95";"0.54";"0.36";"1.00";"1.00";"gpt"
"grafo";"O Google deve remover resultados de busca sobre minha condenação criminal antiga?";"O ""direito ao esquecimento"" não é explicitamente previsto na LGPD. O STF decidiu que informação pública (diário oficial) não pode ser censurada.";"{'resposta': 'O titular pode solicitar ao Google a remoção de resultados de busca sobre condenação criminal antiga, fundamentando o pedido em direitos de privacidade e eliminação de dados desnecessários, conforme art. 18 da LGPD: ""anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade"".', 'resposta_completa': 'A legislação brasileira, especialmente a LGPD, assegura ao titular dos dados o direito de solicitar ao controlador (no caso, o Google) a anonimização, bloqueio ou eliminação de dados pessoais considerados desnecessários, excessivos ou tratados em desconformidade com a lei. O art. 18 da LGPD prevê expressamente esse direito, o que pode fundamentar o pedido de remoção de resultados de busca relacionados a condenação criminal passada, desde que não haja obrigação legal de manutenção desses dados. O Google, como controlador, deve analisar a solicitação e ponderar entre o direito à privacidade do titular e eventuais interesses públicos ou obrigações legais. O trecho-chave do art. 18 reforça a possibilidade de o titular requerer a eliminação de dados pessoais em determinadas situações.', 'chunks': ['f9e4ad69', 'a57ec09b'], 'trecho_chave': 'IV - anonimização, bloqueio ou eliminação de dados desnecessários, excessivos ou tratados em desconformidade com o disposto nesta Lei', 'percentual': ['80', '20']}";"0.74";"0.81";"0.53";"0.58";"1.00";"1.00";"gpt"
"grafo";"Posso exigir que minhas fotos de infância sejam removidas pelos pais nas redes sociais?";"Aos 18 anos, sim. Mas antes? O ECA protege a imagem do menor, mas é controverso se ""pais postarem"" configura violação.";"{'resposta': 'A legislação brasileira assegura ao titular dos dados pessoais, inclusive imagens de infância, o direito à privacidade e à eliminação desses dados mediante solicitação. O trecho-chave destaca: ""Toda pessoa natural tem assegurada a titularidade de seus dados pessoais e garantidos os direitos fundamentais de liberdade, de intimidade e de privacidade, nos termos desta Lei."" Assim, é possível exigir a remoção das fotos de infância publicadas pelos pais nas redes sociais, fundamentando-se no direito à privacidade, autodeterminação informativa e proteção da imagem, conforme previsto na LGPD.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) garante ao titular dos dados pessoais, inclusive crianças e adolescentes, o direito de solicitar a exclusão de imagens e informações que afetem sua privacidade, intimidade e imagem. O artigo 17 da LGPD assegura a titularidade dos dados pessoais e os direitos fundamentais de liberdade, intimidade e privacidade. O artigo 2º reforça o respeito à privacidade, autodeterminação informativa e inviolabilidade da imagem. Portanto, ao atingir a maioridade ou por meio de representante legal, é possível solicitar aos pais a remoção de fotos de infância das redes sociais, fundamentando-se nesses direitos. Caso haja recusa, pode-se buscar medidas judiciais para garantir a exclusão, especialmente se houver prejuízo à privacidade ou exposição indevida. O direito à eliminação está previsto também no Marco Civil da Internet (art. 7º, X).', 'chunks': ['4d9abb51', '941201b9'], 'trecho_chave': 'Art. 17 Toda pessoa natural tem assegurada a titularidade de seus dados pessoais e garantidos os direitos fundamentais de liberdade, de intimidade e de privacidade, nos termos desta Lei.', 'percentual': ['70', '30']}";"0.86";"0.86";"0.56";"0.44";"1.00";"1.00";"gpt"
"grafo";"O aplicativo de corrida pode publicar minhas rotas em ""mapa público""?";"Se ""anonimizado"", pode alegar ""legítimo interesse"". Mas se permite identificar ""casa do usuário"" por padrão de início/fim?";"{'resposta': 'A publicação de rotas em mapa público por aplicativo de corrida envolve tratamento de dados pessoais, exigindo consentimento do titular e respeito aos princípios da LGPD, como finalidade, necessidade e transparência. O trecho-chave: ""informação relacionada a pessoa natural identificada ou identificável"" fundamenta a proteção.', 'resposta_completa': 'A divulgação de rotas em mapa público por aplicativos de corrida caracteriza tratamento de dados pessoais, pois as rotas podem identificar ou tornar identificável o usuário, conforme o conceito de dado pessoal da LGPD. Para tal publicação, é obrigatório obter consentimento livre, informado e inequívoco do titular, além de garantir que o tratamento atenda aos princípios da finalidade, necessidade e transparência. O aplicativo, como agente de tratamento, deve adotar medidas de segurança e possibilitar ao usuário acesso, correção e exclusão dos dados. O descumprimento pode gerar responsabilização e obrigação de reparação de danos. O trecho-chave que fundamenta a resposta é: ""informação relacionada a pessoa natural identificada ou identificável"".', 'chunks': ['e9106279', '9c7da499'], 'trecho_chave': '""informação relacionada a pessoa natural identificada ou identificável""', 'percentual': ['70', '30']}";"0.83";"0.93";"0.56";"0.51";"1.00";"1.00";"gpt"
"grafo";"A empresa de e-mail pode ler minhas mensagens para ""filtrar spam""?";"Pode argumentar ""legítimo interesse"" em segurança. Mas ""analisar conteúdo para publicidade direcionada""? É excessivo.";"{'resposta': 'A empresa de e-mail pode realizar tratamento automatizado das mensagens para filtrar spam, desde que respeite a legislação e garanta a segurança esperada pelo titular. O tratamento deve observar técnicas adequadas e não pode violar direitos do usuário.', 'resposta_completa': 'A filtragem de spam por empresas de e-mail envolve o tratamento de dados pessoais, conforme definido no art. 5º da LGPD, incluindo operações como classificação e processamento. O art. 44 determina que o tratamento será irregular se não observar a legislação ou não fornecer a segurança que o titular pode esperar, considerando o modo, resultado e riscos do tratamento. Assim, a empresa pode analisar mensagens para identificar e bloquear spam, desde que utilize técnicas adequadas, respeite a privacidade e adote medidas de segurança. O tratamento deve ser transparente e não pode extrapolar a finalidade de proteção do usuário, sob pena de irregularidade.', 'chunks': ['e9106279', '3d4c7895'], 'trecho_chave': 'Art. 44 O tratamento de dados pessoais será irregular quando deixar de observar a legislação ou quando não fornecer a segurança que o titular dele pode esperar, consideradas as circunstâncias relevantes, entre as quais: I - o modo pelo qual é realizado; II - o resultado e os riscos que razoavelmente dele se esperam;'}";"0.84";"0.90";"0.54";"0.49";"1.00";"1.00";"gpt"
"grafo";"O aplicativo de delivery pode vender meu endereço residencial para anunciantes?";"Não sem consentimento específico. O endereço foi coletado para entrega — usar para publicidade é finalidade incompatível (art. 6º, I). O app precisaria de consentimento destacado e específico para essa finalidade adicional.";"{'resposta': 'A venda do endereço residencial por aplicativo de delivery para anunciantes só pode ocorrer com consentimento livre, informado e inequívoco do titular, conforme a LGPD. O tratamento deve respeitar os princípios de finalidade, necessidade e transparência, vedando uso incompatível.', 'resposta_completa': 'O endereço residencial é considerado dado pessoal, conforme art. 5º da LGPD. O compartilhamento ou venda desses dados para anunciantes, por aplicativo de delivery, exige consentimento específico do titular, conforme art. 5º, inciso XII. Além disso, o tratamento deve observar os princípios da LGPD, como finalidade, necessidade e transparência (art. 6º), sendo vedado o uso posterior incompatível com a finalidade informada. O controlador deve garantir que o titular seja informado sobre a finalidade e as consequências do compartilhamento. Sem consentimento, a venda ou compartilhamento é ilegal, sujeitando o controlador a sanções.', 'chunks': ['e9106279', '9c7da499'], 'trecho_chave': 'consentimento: manifestação livre, informada e inequívoca pela qual o titular concorda com tratamento de seus dados pessoais para uma finalidade determinada', 'percentual': ['60', '40']}";"0.76";"0.94";"0.86";"0.69";"1.00";"1.00";"gpt"
"grafo";"O hospital pode usar meu DNA anonimizado para pesquisa científica sem autorização?";"Dados genéticos são sensíveis. ""Anonimização"" de DNA é complexa - DNA é único. O Art. 7º, II, ""h"" permite para estudos de saúde pública, mas é discutível.";"{'resposta': 'Dados genéticos anonimizados não são considerados dados pessoais pela LGPD, salvo se a anonimização puder ser revertida com meios razoáveis. Assim, o hospital pode usar DNA anonimizado para pesquisa científica sem autorização, conforme art. 5º, XI e art. 16, II da LGPD.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) define que dados anonimizados, ou seja, aqueles que não permitem a identificação do titular por meios técnicos razoáveis, não são considerados dados pessoais (art. 5º, III e XI). O art. 16, II, permite a conservação e uso desses dados para estudos por órgão de pesquisa, desde que, sempre que possível, sejam anonimizados. Portanto, o hospital, ao anonimizar o DNA, pode utilizá-lo para pesquisa científica sem necessidade de autorização do titular, desde que a anonimização seja efetiva e não reversível com meios razoáveis. Caso a anonimização possa ser revertida, o dado volta a ser considerado pessoal e exige consentimento.', 'chunks': ['e9106279', '5cf8dbf1'], 'trecho_chave': 'dado anonimizado: dado relativo a titular que não possa ser identificado, considerando a utilização de meios técnicos razoáveis e disponíveis na ocasião de seu tratamento'}";"0.91";"0.96";"0.03";"0.61";"1.00";"1.00";"gpt"
"grafo";"Posso vender meus próprios dados de navegação?";"Tecnicamente é meu direito de dispor. Mas é ""comércio de dado pessoal"" que a LGPD visa combater. A lei não proíbe explicitamente a venda pelo titular.";"{'resposta': 'O titular dos dados pessoais pode negociar e vender seus próprios dados de navegação, desde que haja consentimento expresso e negociação com terceiros interessados, conforme previsto no art. 7º, I, da LGPD. O tratamento depende da manifestação de vontade do titular.', 'resposta_completa': 'A Lei Geral de Proteção de Dados (LGPD) assegura ao titular dos dados pessoais o direito de consentir com o tratamento, inclusive para fins de venda ou compartilhamento de seus próprios dados de navegação. O art. 7º, I, da LGPD, determina que o tratamento de dados pessoais somente poderá ser realizado mediante o fornecimento de consentimento pelo titular. Assim, desde que o titular manifeste sua vontade de forma clara e específica, é possível negociar e comercializar seus dados de navegação com terceiros interessados. Não há vedação legal para que o próprio titular obtenha benefício próprio ou monetização dos dados, desde que respeitados os requisitos legais de consentimento e transparência. O valor negociado e a quantidade de dados a serem vendidos podem variar conforme a negociação entre as partes.', 'chunks': ['a57ec09b', 'f9e4ad69'], 'trecho_chave': 'Art. 7º O tratamento de dados pessoais somente poderá ser realizado nas seguintes hipóteses: I - mediante o fornecimento de consentimento pelo titular;', 'percentual': ['70', '30']}";"0.69";"0.48";"0.97";"0.71";"1.00";"0.50";"gpt"
"grafo";"A empresa pode usar IA para ""predizer"" minha gravidez baseado em comportamento de compra?";"Configura tratamento de ""inferência sensível"" sobre saúde. O Art. 11 se aplica por extensão. Mas se é ""estatística"" e não ""diagnóstico""?";"{'resposta': 'O uso de IA para prever gravidez com base em comportamento de compra envolve tratamento de dados pessoais sensíveis, exigindo consentimento explícito e respeito aos princípios de finalidade, necessidade e transparência, conforme art. 6º e art. 5º da LGPD.', 'resposta_completa': 'A empresa que utiliza inteligência artificial para prever gravidez a partir do comportamento de compra está tratando dados pessoais sensíveis, pois inferências sobre saúde ou vida sexual são consideradas sensíveis pela LGPD (art. 5º, II). Esse tratamento só pode ocorrer mediante consentimento explícito do titular, além de observar os princípios de finalidade, necessidade e transparência (art. 6º). O titular tem direito de acesso, revisão e eliminação desses dados, e a empresa deve garantir medidas de segurança e não discriminação. O uso sem consentimento ou para fins discriminatórios é vedado, podendo gerar obrigação de reparação de danos (art. 42).', 'chunks': ['e9106279', '9c7da499'], 'trecho_chave': 'II - dado pessoal sensível: dado pessoal sobre [...] dado referente à saúde ou à vida sexual [...] Art. 6º As atividades de tratamento de dados pessoais deverão observar a boa-fé e os seguintes princípios: I - finalidade [...] III - necessidade [...] VI - transparência'}";"0.95";"0.84";"0.54";"0.29";"1.00";"1.00";"gpt"
"grafo";"O governo pode exigir biometria facial para acesso a serviços públicos digitais?";"Pode argumentar ""execução de políticas públicas"" (Art. 7º, II). Mas alternativas menos invasivas devem ser oferecidas para quem se recusa?";"{'resposta': 'A exigência de biometria facial para acesso a serviços públicos digitais pelo governo só é permitida se atender à finalidade pública, ao interesse público e houver informações claras sobre a previsão legal, finalidade e procedimentos, conforme art. 23 da LGPD.', 'resposta_completa': 'O governo pode exigir biometria facial para acesso a serviços públicos digitais desde que o tratamento desses dados biométricos seja realizado para atender à finalidade pública, na persecução do interesse público, e que sejam fornecidas informações claras e atualizadas sobre a previsão legal, a finalidade, os procedimentos e as práticas utilizadas para a execução dessas atividades, preferencialmente em seus sítios eletrônicos. Isso está previsto no art. 23 da LGPD, que regula o tratamento de dados pessoais por pessoas jurídicas de direito público. Além disso, a coleta e o tratamento de dados biométricos devem respeitar os direitos fundamentais de liberdade, intimidade e privacidade dos titulares, conforme art. 1º da LGPD. Portanto, a exigência só é legítima se observar esses requisitos legais.', 'chunks': ['a625792a', '820509db'], 'trecho_chave': 'Art. 23 O tratamento de dados pessoais pelas pessoas jurídicas de direito público [...] deverá ser realizado para o atendimento de sua finalidade pública, na persecução do interesse público, [...] sejam informadas as hipóteses em que [...] realizam o tratamento de dados pessoais, fornecendo informações claras e atualizadas sobre a previsão legal, a finalidade, os procedimentos e as práticas utilizadas para a execução dessas atividades', 'percentual': ['80', '20']}";"0.89";"0.62";"0.54";"0.35";"1.00";"1.00";"gpt"
